application_id,age,annual_income,credit_score,loan_amount,years_employed,debt_to_income_ratio,existing_loans,employment_type,marital_status,education_level,residence_type,city_tier,card_type_requested,application_date,approval_status
108737,39.0,,418.0,37029.0,3.0,0.25,1,,Single,Bachelors,Family,Tier1,Gold,2025-12-30,Approved
108738,28.0,144070.0,623.0,1405.0,17.0,0.44,3,Business,Divorced,High School,Rented,Tier3,Silver,2024-01-04,Rejected
108739,58.0,117345.0,458.0,4560.0,34.0,0.38,4,Salaried,Married,High School,Owned,Tier1,Gold,2024-04-27,Rejected
108740,58.0,137923.0,538.0,12575.0,13.0,0.13,5,Salaried,Single,High School,Owned,Tier1,Platinum,2025-06-18,Approved
108741,49.0,108459.0,695.0,12859.0,15.0,0.69,3,Self-Employed,Married,High School,Owned,Tier1,Platinum,2024-03-15,Approved
108742,61.0,197268.0,619.0,31612.0,11.0,0.33,2,Self-Employed,Married,High School,Owned,Tier2,Gold,2025-12-15,Rejected
108743,56.0,179641.0,488.0,14153.0,10.0,0.38,1,Self-Employed,Married,Bachelors,Owned,Tier2,Gold,2024-04-03,Approved
108744,46.0,144598.0,608.0,41624.0,1.0,0.47,5,Salaried,Divorced,Masters,Rented,Tier1,Platinum,2025-12-26,Rejected
108745,51.0,197959.0,548.0,43077.0,32.0,0.17,2,Salaried,Single,Bachelors,Rented,Tier2,Gold,2025-01-07,Approved
108746,64.0,176965.0,837.0,28013.0,12.0,0.19,3,Salaried,Divorced,Bachelors,Rented,Tier2,Silver,2025-08-01,Approved
108747,32.0,112971.0,805.0,7690.0,29.0,0.18,3,Salaried,Single,High School,Owned,Tier3,Platinum,2025-01-05,Approved
108748,37.0,148299.0,693.0,45442.0,,0.3,7,Business,Married,Bachelors,Rented,Tier3,Gold,2025-03-10,Approved
108749,35.0,188471.0,705.0,22715.0,17.0,0.18,3,Self-Employed,Divorced,High School,Family,Tier1,Gold,2025-10-07,Rejected
108750,29.0,50236.0,480.0,1741.0,12.0,0.65,4,Self-Employed,Single,Bachelors,Family,Tier3,Silver,2024-06-14,Approved
108751,59.0,139679.0,320.0,12431.0,3.0,0.51,3,Self-Employed,Single,High School,Rented,Tier1,Silver,2024-10-02,Rejected
108752,62.0,105570.0,454.0,8181.0,32.0,0.63,6,Business,Divorced,Masters,Family,Tier1,Silver,2025-05-06,Approved
108753,32.0,121621.0,493.0,32305.0,14.0,0.6,3,Business,Single,High School,Family,Tier3,Silver,2025-01-11,Approved
108754,52.0,34442.0,523.0,8731.0,16.0,0.51,1,Self-Employed,Single,High School,Rented,Tier3,Silver,2025-10-14,Approved
108755,45.0,81437.0,698.0,36689.0,5.0,0.21,5,Business,Married,Masters,Owned,Tier3,Gold,2024-08-08,Rejected
108756,59.0,103179.0,579.0,41142.0,4.0,0.45,5,Salaried,Single,High School,Rented,Tier1,Platinum,2025-06-25,Approved
108757,38.0,191141.0,309.0,29714.0,32.0,0.17,5,Business,Single,High School,Family,Tier1,Platinum,2025-02-26,Rejected
108758,35.0,194632.0,675.0,8023.0,15.0,0.14,4,Self-Employed,Divorced,Masters,Rented,Tier2,Gold,2024-01-21,Rejected
108759,52.0,198499.0,771.0,39329.0,23.0,0.46,5,Self-Employed,Single,High School,Rented,Tier1,Silver,2025-06-14,Approved
108760,26.0,150608.0,451.0,39402.0,4.0,0.46,1,Business,Married,Bachelors,Rented,Tier3,Silver,2024-12-10,Rejected
108761,64.0,89557.0,423.0,1910.0,2.0,0.15,2,Salaried,Divorced,High School,Family,Tier1,Gold,2025-02-27,Rejected
108762,63.0,97752.0,723.0,29588.0,34.0,0.28,0,,Divorced,Bachelors,Rented,Tier3,Platinum,2024-09-16,Approved
108763,55.0,73534.0,822.0,38470.0,26.0,0.09,7,Self-Employed,Single,Masters,,Tier3,Platinum,2025-10-14,Approved
108764,54.0,129303.0,812.0,48341.0,11.0,0.52,6,Self-Employed,Divorced,Bachelors,Family,Tier1,Gold,2024-03-02,Rejected
108765,58.0,184002.0,470.0,23182.0,24.0,0.69,5,Business,,Masters,Owned,Tier3,Silver,2024-02-25,Approved
108766,25.0,148295.0,424.0,30390.0,16.0,0.53,1,Salaried,Divorced,High School,Rented,Tier1,,2024-04-23,Rejected
108767,38.0,140287.0,474.0,46269.0,19.0,0.6,5,Business,Married,High School,Family,Tier3,Silver,2025-12-07,Approved
108768,36.0,32288.0,803.0,5038.0,27.0,0.36,4,Self-Employed,Married,Masters,Owned,Tier1,Gold,2024-05-18,Approved
108769,28.0,134570.0,684.0,29215.0,34.0,0.11,1,Business,Single,Bachelors,Rented,Tier2,Platinum,2025-11-07,Approved
108770,45.0,120547.0,405.0,32565.0,14.0,0.52,6,Self-Employed,Married,Bachelors,Rented,Tier1,Gold,2024-03-03,Approved
108771,52.0,106122.0,827.0,20829.0,32.0,0.22,6,Self-Employed,Single,Bachelors,Family,Tier3,Silver,2024-04-21,Rejected
108772,46.0,57400.0,337.0,33899.0,2.0,0.3,0,Business,Divorced,Bachelors,Owned,Tier3,Silver,2024-05-27,Approved
108773,42.0,147609.0,694.0,44016.0,6.0,0.51,1,Business,Married,High School,Family,Tier1,Silver,2024-12-19,Approved
108774,51.0,157639.0,776.0,23246.0,9.0,0.64,5,Self-Employed,Married,Bachelors,Rented,Tier3,Gold,2024-03-01,Approved
108775,63.0,72878.0,766.0,19862.0,25.0,0.37,5,Salaried,Married,Masters,Rented,Tier2,Gold,2025-10-09,Approved
108776,30.0,73850.0,804.0,23500.0,5.0,0.68,0,Salaried,Married,,Owned,Tier1,Platinum,2025-07-21,Approved
108777,32.0,157166.0,614.0,17688.0,32.0,0.39,4,Self-Employed,Divorced,Masters,Owned,Tier2,Silver,2025-04-06,Approved
108778,48.0,167207.0,584.0,17282.0,15.0,0.13,1,Business,Divorced,Masters,Rented,Tier2,Gold,2025-11-12,Approved
108779,26.0,104044.0,763.0,3519.0,23.0,0.39,6,Self-Employed,Married,High School,Rented,Tier1,Silver,2025-07-25,Approved
108780,40.0,70113.0,563.0,,29.0,0.61,4,Salaried,Divorced,Masters,Rented,Tier2,Silver,2024-09-18,Approved
108781,25.0,83791.0,728.0,1992.0,9.0,0.4,4,Self-Employed,Divorced,Bachelors,Rented,Tier3,Silver,2024-05-15,Approved
108782,43.0,34684.0,664.0,6647.0,10.0,0.54,2,Self-Employed,Divorced,Bachelors,Owned,Tier2,Silver,2024-11-06,Approved
108783,29.0,117783.0,480.0,44519.0,21.0,0.41,2,Self-Employed,Single,High School,Owned,Tier3,Silver,2024-03-18,Approved
108784,49.0,96727.0,543.0,30014.0,2.0,0.4,1,Salaried,Married,Bachelors,Owned,Tier2,Platinum,2025-06-17,Approved
108785,36.0,108378.0,612.0,8597.0,22.0,0.24,1,Salaried,Single,Masters,Family,Tier1,Silver,2024-05-29,Rejected
108786,42.0,83552.0,375.0,26633.0,18.0,0.18,5,Business,Single,Bachelors,Rented,Tier3,Gold,2025-02-13,Rejected
108787,28.0,164118.0,561.0,17854.0,12.0,0.23,5,Business,Divorced,Masters,Rented,Tier2,Gold,2024-09-23,Rejected
108788,40.0,29934.0,530.0,4566.0,2.0,0.34,7,Salaried,Single,Bachelors,Owned,Tier3,Silver,2024-03-04,Approved
108789,34.0,26354.0,679.0,42472.0,21.0,0.58,4,Salaried,Divorced,Bachelors,Rented,Tier1,Silver,2025-06-09,Approved
108790,59.0,129777.0,608.0,45353.0,,0.59,2,Self-Employed,,Bachelors,Owned,Tier3,Platinum,2024-05-25,Rejected
108791,57.0,120352.0,687.0,4285.0,19.0,0.16,7,Business,Single,Masters,Rented,Tier3,Gold,2025-10-09,Approved
108792,54.0,78046.0,624.0,13029.0,27.0,0.41,7,Business,Married,Masters,Rented,Tier3,,2024-11-05,Approved
108793,31.0,136098.0,755.0,44152.0,2.0,0.32,7,Self-Employed,Married,High School,Rented,Tier2,Gold,2025-05-05,Approved
108794,60.0,90064.0,,13846.0,21.0,0.42,1,Business,Divorced,Masters,Family,Tier2,Silver,2025-11-04,Approved
108795,53.0,82184.0,642.0,14079.0,17.0,0.47,6,Salaried,Single,Masters,Owned,Tier3,Silver,2024-07-28,Approved
108796,51.0,159035.0,815.0,47804.0,,0.23,1,Salaried,Married,Bachelors,Rented,Tier1,Silver,2025-01-30,Rejected
108797,64.0,52424.0,741.0,9551.0,4.0,0.65,6,Salaried,Single,Bachelors,Rented,Tier3,Silver,2025-03-26,Approved
108798,54.0,159114.0,848.0,34052.0,8.0,0.66,1,Salaried,Single,High School,Owned,Tier3,Silver,2024-10-03,Approved
108799,27.0,32139.0,561.0,16100.0,28.0,0.12,2,Self-Employed,Single,High School,Family,Tier2,Platinum,2025-12-23,Approved
108800,43.0,36226.0,762.0,4277.0,16.0,0.51,1,Business,Divorced,High School,Owned,Tier3,Gold,2025-02-21,Approved
108801,27.0,130234.0,526.0,20015.0,11.0,0.07,4,Self-Employed,Divorced,Bachelors,Rented,Tier3,Platinum,2025-04-06,Rejected
108802,45.0,108652.0,822.0,2757.0,25.0,0.08,1,Self-Employed,Divorced,High School,Owned,Tier1,Gold,2025-12-30,Approved
108803,23.0,194180.0,488.0,33085.0,,0.67,6,Salaried,Married,Bachelors,Family,Tier1,Platinum,2024-07-27,Approved
108804,58.0,95647.0,508.0,22863.0,32.0,0.5,3,Self-Employed,Single,Bachelors,Family,Tier3,Silver,2025-10-21,Approved
108805,40.0,93617.0,312.0,27098.0,28.0,0.26,5,Self-Employed,Divorced,,Rented,Tier3,Gold,2024-07-26,Approved
108806,54.0,185887.0,461.0,47220.0,21.0,0.49,0,Self-Employed,Single,Masters,Rented,Tier1,Gold,2024-07-02,Rejected
108807,64.0,163874.0,792.0,16295.0,17.0,0.6,4,Salaried,Single,High School,Owned,Tier1,Platinum,2025-09-17,Approved
108808,64.0,198302.0,734.0,39555.0,16.0,0.62,1,Self-Employed,Divorced,High School,Owned,Tier3,Platinum,2024-12-12,Approved
108809,50.0,173537.0,304.0,26821.0,23.0,0.06,3,Salaried,Married,Bachelors,Owned,Tier3,Silver,2025-02-06,Approved
108810,37.0,164066.0,501.0,43372.0,21.0,0.58,2,Salaried,Divorced,Bachelors,Owned,Tier3,Gold,2025-01-21,Rejected
108811,30.0,28531.0,715.0,22833.0,4.0,0.6,6,Business,Single,Masters,Family,Tier2,Silver,2024-10-14,Approved
108812,55.0,165415.0,311.0,26992.0,0.0,0.44,6,Self-Employed,Single,Bachelors,Family,Tier1,Platinum,2024-04-30,Approved
108813,40.0,162301.0,696.0,9549.0,18.0,0.36,7,Salaried,Married,Masters,Owned,Tier1,Gold,2024-03-17,Approved
108814,38.0,119311.0,640.0,23432.0,29.0,0.12,6,Business,Divorced,Masters,Owned,Tier2,Silver,2025-02-13,Approved
108815,64.0,107124.0,672.0,40498.0,14.0,0.21,7,Business,Single,Masters,Owned,Tier1,Platinum,2025-11-05,Approved
108816,47.0,69069.0,677.0,21519.0,34.0,0.37,4,Business,Single,Masters,Rented,Tier2,Platinum,2025-11-21,Approved
108817,56.0,165596.0,524.0,48376.0,4.0,0.61,4,Salaried,Single,High School,Family,Tier1,Platinum,2024-10-25,Approved
108818,43.0,146907.0,481.0,49547.0,5.0,0.57,1,Salaried,Single,High School,Owned,Tier3,Silver,2025-09-22,Approved
108819,52.0,113074.0,596.0,4141.0,24.0,0.37,7,Self-Employed,Divorced,High School,Owned,Tier2,Gold,2025-08-12,Approved
108820,30.0,133345.0,606.0,12068.0,10.0,0.56,2,Salaried,Divorced,High School,Family,Tier2,Silver,2025-01-28,Approved
108821,31.0,164175.0,730.0,32342.0,21.0,0.55,1,Self-Employed,Divorced,Bachelors,Family,Tier3,Platinum,2025-12-24,Approved
108822,58.0,79203.0,417.0,15256.0,33.0,0.43,7,Salaried,Divorced,Masters,Rented,Tier2,Platinum,2025-04-15,Approved
108823,26.0,171162.0,651.0,33964.0,13.0,0.19,3,Business,Divorced,Bachelors,Rented,Tier1,Platinum,2025-01-08,Rejected
108824,61.0,,345.0,6830.0,8.0,0.28,0,Salaried,Married,High School,Rented,Tier2,Silver,2025-10-12,Approved
108825,54.0,66477.0,526.0,16868.0,19.0,0.16,5,Self-Employed,Divorced,Masters,Rented,Tier3,Platinum,2025-05-26,Approved
108826,56.0,141740.0,655.0,7679.0,15.0,0.05,5,Self-Employed,Single,Masters,Owned,Tier2,Gold,2025-11-26,Approved
108827,57.0,147217.0,593.0,41754.0,16.0,0.1,2,Business,Divorced,Bachelors,Owned,Tier1,Silver,2025-12-20,Approved
108828,37.0,171101.0,539.0,34705.0,16.0,0.54,0,Business,Married,High School,Rented,Tier3,Gold,2024-12-28,Rejected
108829,60.0,114067.0,647.0,12722.0,33.0,0.07,3,Business,Single,Bachelors,Family,Tier2,Platinum,2024-04-25,Approved
108830,60.0,78520.0,440.0,21509.0,10.0,0.31,4,Self-Employed,Married,Masters,Rented,Tier2,Silver,2024-12-06,Approved
108831,32.0,,503.0,,34.0,0.69,3,,Single,High School,Family,Tier3,Platinum,2024-11-27,Rejected
108832,41.0,76464.0,568.0,44886.0,33.0,0.57,5,Salaried,Single,High School,Rented,Tier3,Silver,2025-05-28,Approved
108833,60.0,178033.0,612.0,47200.0,7.0,0.54,0,Self-Employed,Divorced,Bachelors,Rented,Tier1,Platinum,2025-01-26,Rejected
108834,39.0,182907.0,717.0,24562.0,18.0,0.23,2,Self-Employed,Married,Bachelors,Owned,Tier2,Silver,2025-01-03,Approved
108835,23.0,183797.0,436.0,15919.0,32.0,0.47,7,Self-Employed,Married,Bachelors,Rented,Tier3,Silver,2024-12-23,Rejected
108836,38.0,50357.0,650.0,42306.0,22.0,0.37,1,Self-Employed,Single,High School,Owned,Tier1,Silver,2024-03-22,Approved
108837,39.0,157316.0,460.0,49380.0,1.0,0.46,0,Salaried,Divorced,Masters,Rented,Tier3,Platinum,2025-08-29,Approved
108838,26.0,92952.0,472.0,12036.0,7.0,0.33,2,Business,Single,High School,Rented,Tier2,,2025-10-05,Approved
108839,36.0,73061.0,429.0,42078.0,28.0,0.4,0,Salaried,Married,High School,Family,Tier2,Platinum,2024-05-31,Approved
108840,,31490.0,378.0,25438.0,6.0,0.69,7,Self-Employed,Single,High School,Rented,Tier1,Silver,2025-01-28,Rejected
108841,38.0,102219.0,356.0,21999.0,28.0,0.26,6,Business,Divorced,High School,Family,Tier1,Platinum,2024-06-14,Approved
108842,63.0,151305.0,699.0,44740.0,30.0,0.19,7,Salaried,Married,Bachelors,Family,Tier3,Gold,2025-03-04,Approved
108843,59.0,30839.0,662.0,44087.0,29.0,0.34,5,Self-Employed,Single,Bachelors,Rented,Tier2,Silver,2024-09-24,Approved
108844,32.0,49992.0,634.0,42543.0,34.0,0.39,6,Self-Employed,Divorced,Masters,Rented,Tier2,,2024-05-10,Rejected
108845,30.0,138154.0,433.0,2708.0,24.0,0.11,4,Self-Employed,Married,High School,Owned,Tier2,Gold,2025-04-10,Approved
108846,27.0,81249.0,313.0,7377.0,3.0,0.57,5,Salaried,Divorced,High School,Rented,Tier1,Gold,2024-04-28,Approved
108847,21.0,128313.0,582.0,23788.0,16.0,0.32,4,Salaried,Single,Masters,Rented,Tier1,Silver,2025-03-21,Approved
108848,56.0,75734.0,720.0,15269.0,9.0,0.32,1,Salaried,Married,High School,Rented,Tier2,Silver,2024-12-15,Approved
108849,41.0,,426.0,30717.0,0.0,0.48,4,Self-Employed,Divorced,High School,Family,Tier2,Platinum,2025-11-17,Approved
108850,57.0,49260.0,517.0,,17.0,0.55,7,Salaried,Married,Masters,Owned,Tier3,Gold,2024-12-10,Rejected
108851,44.0,86852.0,788.0,22221.0,18.0,0.69,3,Business,Single,Masters,Family,Tier1,Silver,2024-05-08,Rejected
108852,45.0,53380.0,559.0,42631.0,31.0,0.16,5,Business,Single,Masters,Rented,Tier3,Platinum,2025-12-10,Rejected
108853,27.0,,517.0,32757.0,30.0,0.27,5,Self-Employed,Divorced,Masters,Owned,Tier1,Platinum,2024-06-23,Rejected
108854,62.0,197263.0,788.0,,32.0,0.16,6,Business,Married,High School,Rented,Tier3,Platinum,2025-12-01,Approved
108855,37.0,29930.0,742.0,19069.0,21.0,0.62,5,Self-Employed,Single,Masters,Rented,Tier3,Silver,2024-04-10,Approved
108856,49.0,160425.0,398.0,44037.0,0.0,0.41,1,Salaried,Divorced,Masters,Family,Tier3,Gold,2025-06-29,Approved
108857,50.0,163904.0,481.0,,34.0,0.6,6,Self-Employed,Divorced,Bachelors,Family,Tier2,Silver,2025-07-18,Approved
108858,27.0,79017.0,468.0,25324.0,16.0,0.69,5,Self-Employed,Divorced,Bachelors,Family,Tier3,Silver,2024-09-26,Approved
108859,53.0,181597.0,,29734.0,33.0,0.41,0,Salaried,Married,Masters,,Tier1,Platinum,2024-01-06,Approved
108860,27.0,105630.0,392.0,20590.0,28.0,0.13,7,Self-Employed,Single,Masters,Family,Tier3,Gold,2024-10-19,Approved
108861,44.0,56280.0,771.0,29828.0,5.0,0.28,6,Self-Employed,Single,Bachelors,Rented,Tier2,Silver,2024-05-13,Approved
108862,31.0,149130.0,815.0,24096.0,0.0,0.07,6,Business,Married,Masters,,Tier2,Gold,2024-08-10,Approved
108863,29.0,167312.0,384.0,30448.0,26.0,0.6,5,Self-Employed,Single,Bachelors,Owned,Tier2,,2024-07-22,Approved
108864,32.0,31544.0,818.0,44261.0,11.0,0.06,3,Business,Divorced,Bachelors,Rented,Tier2,Gold,2025-10-02,Rejected
108865,55.0,173404.0,680.0,49110.0,3.0,0.43,2,Self-Employed,Divorced,Bachelors,Family,Tier3,Platinum,2024-02-04,Approved
108866,24.0,182908.0,706.0,12450.0,15.0,0.12,0,Salaried,Married,High School,Owned,Tier3,Platinum,2025-08-21,Approved
108867,56.0,39388.0,,31575.0,10.0,0.05,5,Salaried,Divorced,Bachelors,Family,Tier1,Gold,2025-07-24,Approved
108868,48.0,26694.0,550.0,32592.0,19.0,0.22,7,Business,Single,Masters,Family,Tier1,Platinum,2024-07-29,Approved
108869,33.0,152727.0,384.0,40110.0,25.0,0.41,5,Self-Employed,Single,Masters,Family,Tier3,Silver,2024-09-18,Approved
108870,43.0,113202.0,618.0,48984.0,27.0,0.1,5,Self-Employed,Married,Bachelors,Rented,Tier1,Silver,2024-09-14,Approved
108871,39.0,138057.0,492.0,39202.0,7.0,0.45,4,Self-Employed,Divorced,High School,Rented,Tier1,Gold,2024-01-23,Approved
108872,62.0,74294.0,599.0,21333.0,1.0,0.49,0,Business,Single,Masters,Rented,Tier1,Gold,2025-01-09,Rejected
108873,57.0,63769.0,657.0,18663.0,25.0,0.68,4,Business,Single,Bachelors,Rented,Tier1,Platinum,2024-07-01,Rejected
108874,59.0,195492.0,752.0,10535.0,26.0,0.63,6,Business,Single,Masters,Family,Tier2,Gold,2024-06-21,Approved
108875,44.0,138289.0,805.0,39887.0,32.0,0.42,3,Business,Divorced,Bachelors,Owned,Tier1,Platinum,2024-10-04,Approved
108876,36.0,127885.0,364.0,19679.0,6.0,0.57,6,Business,Single,Masters,Rented,Tier3,Silver,2024-06-12,Approved
108877,53.0,62855.0,521.0,33474.0,20.0,0.29,5,Business,Divorced,High School,Owned,Tier3,Silver,2025-05-28,Approved
108878,32.0,157532.0,765.0,3560.0,33.0,0.43,3,Salaried,Single,High School,Family,Tier1,Gold,2025-09-02,Rejected
108879,54.0,72646.0,371.0,24365.0,22.0,0.31,3,Salaried,Divorced,High School,Family,Tier2,,2025-06-06,Approved
108880,27.0,197324.0,773.0,11745.0,33.0,0.27,5,Self-Employed,Single,High School,Owned,Tier2,Platinum,2024-05-29,Approved
108881,31.0,165907.0,318.0,1030.0,6.0,0.52,1,Self-Employed,Divorced,Masters,Family,Tier2,Gold,2025-01-07,Approved
108882,51.0,138947.0,821.0,9132.0,25.0,0.24,6,Business,Married,Masters,Rented,Tier1,Silver,2024-01-09,Approved
108883,49.0,35910.0,714.0,26874.0,16.0,0.3,4,Salaried,Married,High School,Family,Tier3,Silver,2024-01-02,Rejected
108884,33.0,107757.0,663.0,46764.0,30.0,0.29,0,Business,Married,Masters,Rented,Tier1,Silver,2025-08-04,Approved
108885,51.0,33463.0,827.0,18269.0,24.0,0.62,5,Salaried,Single,Bachelors,Family,Tier3,Silver,2025-03-04,Rejected
108886,22.0,169408.0,379.0,27555.0,14.0,0.16,0,Salaried,Divorced,High School,Rented,Tier3,Gold,2025-08-09,Approved
108887,59.0,51534.0,489.0,22227.0,1.0,0.3,7,Salaried,Single,Masters,Owned,Tier2,Platinum,2025-11-30,Approved
108888,35.0,158441.0,447.0,37806.0,10.0,0.63,6,Salaried,Divorced,Bachelors,Family,Tier1,Gold,2024-01-11,Rejected
108889,31.0,181453.0,742.0,27702.0,31.0,0.06,0,Business,Divorced,Bachelors,Family,Tier3,Gold,2025-11-12,Approved
108890,54.0,137296.0,564.0,19674.0,29.0,0.67,1,Business,Single,Masters,Rented,Tier3,Silver,2024-11-04,Approved
108891,59.0,110094.0,808.0,4894.0,16.0,0.63,1,Business,Divorced,High School,Rented,Tier3,Gold,2024-08-01,Approved
108892,24.0,112905.0,600.0,5596.0,23.0,0.32,4,Salaried,Married,Bachelors,Owned,Tier3,Platinum,2024-06-13,Approved
108893,31.0,50407.0,765.0,17588.0,3.0,0.47,1,Self-Employed,Single,High School,Rented,Tier3,Gold,2025-10-06,Approved
108894,49.0,87552.0,664.0,43443.0,31.0,0.69,5,Business,Married,Masters,Owned,Tier2,Gold,2024-01-25,Rejected
108895,22.0,192011.0,698.0,28346.0,18.0,0.41,3,Business,Married,Masters,Family,Tier2,,2025-03-29,Approved
108896,36.0,117303.0,792.0,30004.0,2.0,0.11,6,Self-Employed,Married,Masters,Rented,Tier3,Platinum,2025-11-14,Approved
108897,59.0,182242.0,841.0,28226.0,3.0,0.6,6,Business,Single,High School,Rented,Tier1,Silver,2024-11-18,Approved
108898,33.0,96908.0,779.0,13453.0,24.0,0.14,0,Business,Married,High School,Family,Tier3,Platinum,2024-04-28,Approved
108899,,,467.0,25581.0,8.0,0.22,7,Salaried,Single,Bachelors,Owned,Tier1,Platinum,2024-02-25,Approved
108900,37.0,47369.0,390.0,41588.0,20.0,0.62,3,Self-Employed,Single,Bachelors,Owned,Tier3,Silver,2024-10-08,Approved
108901,41.0,30900.0,599.0,25524.0,22.0,0.22,7,Self-Employed,Married,High School,Rented,Tier2,Silver,2025-10-18,Approved
108902,64.0,65733.0,473.0,32843.0,28.0,0.53,7,Self-Employed,Divorced,Masters,Family,Tier2,Silver,2024-07-13,Approved
108903,39.0,112236.0,672.0,44052.0,29.0,0.34,1,Business,Divorced,High School,Rented,Tier1,Platinum,2025-07-29,Rejected
108904,27.0,156661.0,323.0,13744.0,24.0,0.54,0,Self-Employed,Single,,Owned,Tier3,Gold,2025-02-16,Approved
108905,58.0,85044.0,500.0,41784.0,28.0,0.2,6,Salaried,Married,Masters,Owned,Tier3,Gold,2025-07-20,Approved
108906,28.0,110553.0,306.0,17610.0,33.0,0.32,2,Self-Employed,Single,Bachelors,Owned,Tier2,Gold,2024-12-04,Approved
108907,33.0,113435.0,305.0,39910.0,13.0,0.26,3,Self-Employed,Divorced,Masters,Family,Tier1,,2025-11-10,Rejected
108908,57.0,74008.0,460.0,8482.0,21.0,0.21,2,Salaried,Single,High School,Family,Tier3,Silver,2024-06-13,Rejected
108909,22.0,,547.0,41081.0,15.0,0.25,4,Business,Single,Bachelors,Family,Tier1,Gold,2024-11-21,Approved
108910,61.0,104134.0,465.0,33024.0,10.0,0.26,6,Salaried,Divorced,Masters,Family,Tier2,,2024-01-01,Approved
108911,31.0,158938.0,727.0,24674.0,13.0,0.67,5,Salaried,Married,Bachelors,Rented,Tier3,Gold,2025-04-02,Approved
108912,44.0,77890.0,444.0,15030.0,6.0,0.4,3,Self-Employed,Divorced,High School,Owned,Tier3,Silver,2025-09-12,Approved
108913,,140259.0,810.0,26472.0,4.0,0.35,6,Self-Employed,Married,Bachelors,Owned,Tier1,Platinum,2025-09-09,Approved
108914,46.0,197576.0,842.0,10512.0,28.0,0.38,0,Self-Employed,Married,Bachelors,Rented,Tier2,Silver,2025-02-26,Rejected
108915,27.0,54404.0,808.0,20045.0,16.0,0.7,6,Self-Employed,Divorced,Masters,Rented,Tier2,Platinum,2024-10-03,Rejected
108916,59.0,90223.0,519.0,28135.0,29.0,0.47,0,Salaried,Single,Masters,Rented,Tier1,Silver,2025-09-09,Rejected
108917,39.0,25637.0,375.0,35432.0,,0.51,5,Business,Single,High School,Rented,Tier2,Silver,2025-02-15,Rejected
108918,26.0,128186.0,618.0,21134.0,13.0,0.25,2,Business,Divorced,Masters,Rented,Tier2,Silver,2024-06-29,Rejected
108919,63.0,40828.0,,30897.0,21.0,0.36,7,Self-Employed,Married,Masters,Family,Tier1,Gold,2025-10-21,Rejected
108920,49.0,126976.0,813.0,15750.0,4.0,0.17,0,Self-Employed,Divorced,Bachelors,Rented,Tier1,Platinum,2025-12-03,Approved
108921,63.0,70097.0,545.0,37422.0,27.0,0.5,5,Self-Employed,Single,High School,Family,Tier3,Platinum,2025-07-13,Approved
108922,59.0,138271.0,439.0,14733.0,11.0,0.27,3,Business,Single,High School,Rented,Tier2,Gold,2025-08-31,Approved
108923,22.0,57022.0,557.0,18480.0,12.0,0.54,1,Salaried,Married,Masters,Rented,Tier2,Silver,2024-10-27,Approved
108924,39.0,57202.0,680.0,4098.0,20.0,0.19,6,Salaried,Divorced,Bachelors,Family,Tier3,Platinum,2024-06-11,Rejected
108925,24.0,53704.0,777.0,20624.0,31.0,0.31,1,Business,Single,High School,Rented,Tier1,Platinum,2024-01-04,Approved
108926,26.0,116411.0,484.0,44782.0,20.0,0.36,5,Salaried,Divorced,High School,Rented,Tier2,Gold,2024-12-13,Rejected
108927,57.0,154688.0,602.0,41546.0,8.0,0.16,0,Business,Divorced,Bachelors,Rented,Tier1,Silver,2024-08-25,Approved
108928,48.0,48641.0,793.0,44887.0,1.0,0.1,4,Salaried,Divorced,Masters,Rented,Tier2,Gold,2025-09-20,Approved
